hex9,value
89196ba249bffff,3875
8919696aeabffff,2022
89196b95927ffff,3010
89196b14903ffff,1486
89196ba0a9bffff,7757
89196b96c87ffff,50
89196bb6ebbffff,1750
89196bad127ffff,2211
891969411cbffff,6026
89196bb22bbffff,8635
89196b321d3ffff,5464
89196ba718fffff,4211
89196bba843ffff,3320
8919696966bffff,5788
891fa4975a7ffff,1109
89196943503ffff,3006
89196bba597ffff,3659
89196979cd7ffff,2125
8919694d68bffff,5622
89196b9598bffff,6009
89196bb869bffff,5412
8919694a49bffff,2853
89196ba5457ffff,3355
89196b06c4fffff,3930
8919696acabffff,7867
8919697abd7ffff,6265
891fa4924cfffff,273
89196b160cbffff,439
89196bb8917ffff,8611
89196942a43ffff,9214
89196941e2bffff,3023
89196945043ffff,5039
89196b320a7ffff,1009
8919696956fffff,288
89196ba2a73ffff,9646
89196bb1b53ffff,5991
89196ba15a7ffff,2647
89196bb19a3ffff,2025
8919694526fffff,1287
89196b9486fffff,5402
89196bb2947ffff,1953
89196bad4b3ffff,1597
8919694b1afffff,9538
8919694dc53ffff,9982
89196ba1c13ffff,5670
8919694eb23ffff,1759
89196bb6013ffff,3406
89196b84e2bffff,7903
89196baaa93ffff,7098
8919694c073ffff,1345
89196bace5bffff,1983
89196bb8947ffff,6563
89196ba0a53ffff,5294
89196b86557ffff,782
89196bb1dd3ffff,2161
89196ba558bffff,5085
89196ba8b4bffff,1763
89196baeccfffff,199
89196b96dd7ffff,1688
8919694d51bffff,6470
8919696056fffff,7061
89196ba5a73ffff,6477
89196bb554fffff,3270
89196bae58fffff,340
89196b86a47ffff,5492
89196948b8fffff,5557
89196bb2533ffff,6206
89196bb8ed3ffff,7127
89196bb43c7ffff,5574
89196bb0e67ffff,1261
8919694b09bffff,9038
89196940333ffff,1616
89196bb5a17ffff,9271
8919694b2d7ffff,8851
89196ba204bffff,133
89196b9636fffff,6021
8919694c847ffff,9779
89196b8cdb3ffff,189
8919694aab3ffff,2185
89196bba977ffff,5393
891969610a7ffff,1194
89196bb7313ffff,3267
89196960193ffff,2374
89196979c03ffff,1318
891fa49629bffff,3952
89196b94303ffff,2810
89196bb61a7ffff,3802
8919697b44fffff,1452
89196bb4843ffff,72
8919694d883ffff,6118
8919694ebbbffff,6905
89196ba6d6bffff,4968
89196949443ffff,7908
89196bb1aabffff,926
89196ba001bffff,8127
89196bb8cafffff,8664
89196b0594bffff,7589
891fa492da7ffff,1249
89196b86e8bffff,5587
891969433d3ffff,252
89196bbae7bffff,4892
891969433a3ffff,8312
8919694b5c3ffff,7581
8919694aa47ffff,5093
89196bb08d3ffff,4188
89196bb306bffff,7369
8919697b337ffff,8822
89196969d3bffff,5167
89196ba2e13ffff,9153
89196bb605bffff,9930
89196bb6253ffff,6781
89196b06d53ffff,8100
89196b32c97ffff,8789
89196bb3657ffff,1635
89196b1662bffff,7025
89196bb141bffff,905
89196b06b37ffff,6661
89196b842b3ffff,5728
8919697b607ffff,7603
89196bb29bbffff,7266
89196978a7bffff,1983
89196bb03cfffff,1751
8919696a5bbffff,2350
891969699a3ffff,4337
89196949e23ffff,6695
89196941b8fffff,9941
89196bacbb7ffff,2073
891fa492613ffff,5297
89196bb6d5bffff,1834
89196bb1a23ffff,4300
8919696116fffff,9997
891fa49299bffff,8504
8919694ee2bffff,7018
89196978cbbffff,6533
89196bb6a6bffff,7738
89196ba98bbffff,1927
89196ba711bffff,7155
89196961463ffff,4666
89196baa23bffff,3505
89196b33517ffff,7648
89196b8597bffff,4733
89196ba59afffff,3497
89196baf267ffff,9977
89196ba4c8fffff,961
8919694e61bffff,9641
89196bb5e13ffff,3863
8919696802fffff,7948
89196b8404fffff,3187
89196ba9477ffff,8541
89196bbb2dbffff,2142
89196bad923ffff,2234
89196baabc7ffff,7456
89196ba963bffff,366
8919696039bffff,6440
89196b84543ffff,9015
89196b965c7ffff,2768
89196969d0bffff,8029
89196baaedbffff,5890
8919694f36bffff,9734
89196bacaa3ffff,8961
8919694ae23ffff,2249
89196ba9c13ffff,7923
8919694a373ffff,7613
8919697b06bffff,858
891969691afffff,1538
89196bbae0fffff,1637
8919694b60fffff,6622
89196baad5bffff,6499
89196bbb627ffff,250
89196948dc7ffff,4529
89196ba11a3ffff,4926
89196962267ffff,3895
89196ba497bffff,8811
8919694d90fffff,369
89196b336dbffff,4295
89196bbb14fffff,2832
89196ba9ca3ffff,6615
89196b15dc3ffff,8373
89196bb0bb3ffff,7739
89196b15c0fffff,3416
89196badc4fffff,5046
89196ba71a3ffff,5486
89196bb03afffff,1292
891969494b7ffff,8310
89196b96093ffff,8992
89196bab597ffff,3638
89196ba8c37ffff,7134
89196bb232fffff,7101
89196bb964fffff,7370
89196bae23bffff,1308
89196b84a13ffff,7271
89196b8583bffff,4898
89196bab313ffff,2435
89196b85c93ffff,6964
89196ba209bffff,8404
89196ba5973ffff,2829
8919694e683ffff,591
89196b0651bffff,6754
89196bb8c77ffff,5848
89196bb20b3ffff,5698
891969483cbffff,8441
8919695944fffff,9072
8919696b2abffff,465
8919694e16bffff,2459
8919696a16bffff,9530
89196bac5b7ffff,2708
89196bb6b6bffff,6769
8919694b5a3ffff,548
89196bb4153ffff,5802
8919694e337ffff,9511
89196978a13ffff,981
89196bac297ffff,5015
89196b06bcbffff,4746
89196b8427bffff,3032
89196bad3bbffff,4674
89196ba5c37ffff,8431
89196b1716fffff,8420
89196ba460bffff,7046
89196bb6e0bffff,199
89196941493ffff,7147
8919696b633ffff,7911
89196949523ffff,6758
89196ba0a53ffff,27
89196b862cfffff,1694
89196bba3a7ffff,5295
89196ba2923ffff,910
8919694196bffff,3899
89196b16e4bffff,8682
89196bb95b3ffff,6730
89196961023ffff,9100
89196bb7313ffff,1193
89196bbacb7ffff,5753
8919694840fffff,1427
89196bb8523ffff,3045
89196b8ebb7ffff,8538
89196ba25a3ffff,4907
89196bb452fffff,1470
89196ba83dbffff,2983
89196978063ffff,7030
89196ba45b7ffff,4498
89196bb5857ffff,2118
89196b33647ffff,2151
89196b32e8bffff,5871
89196b85bb7ffff,9727
89196bbabd7ffff,3147
89196bb9363ffff,2348
89196962a83ffff,461
89196baaa93ffff,8496
89196bb89d3ffff,9017
89196ba8817ffff,7204
8919694863bffff,38
89196bb2a23ffff,7253
8919694db2fffff,4632
89196bb2593ffff,7543
89196979287ffff,2864
89196bae817ffff,8066
89196943187ffff,3820
89196b04c2bffff,3504
89196bb04d3ffff,7435
89196949c83ffff,8497
89196bad217ffff,9709
89196bb95cfffff,3805
89196bb7617ffff,3118
89196bb5b5bffff,8048
8919697892bffff,7938
89196bba02fffff,8032
89196ba2d63ffff,3106
89196b86323ffff,699
89196ba9313ffff,5510
8919694e5dbffff,2407
89196ba1963ffff,6210
89196baf14fffff,7637
89196ba1e1bffff,9017
89196bb52b7ffff,3352
89196bacc73ffff,3785
89196b06477ffff,7662
89196ba5373ffff,6794
89196baa6d7ffff,8968
89196959623ffff,4065
8919694800fffff,4399
89196b9406fffff,7117
89196ba147bffff,2808
89196bb0547ffff,9434
89196b04197ffff,966
89196b1632bffff,7328
89196baa8cbffff,1126
8919694cd4bffff,523
89196959147ffff,451
8919696a693ffff,717
89196bb6e6fffff,5365
89196b8411bffff,4372
89196959ec3ffff,6263
89196ba0b6bffff,9049
8919694f6dbffff,7321
89196b33637ffff,7595
89196bb6973ffff,2463
89196b84b23ffff,7736
8919694b13bffff,3516
8919697883bffff,143
8919694a057ffff,2014
8919694d8b7ffff,6445
89196b86473ffff,27
89196bb01b7ffff,4930
89196bb280bffff,9028
89196ba4eafffff,4741
89196978243ffff,6301
891969793b7ffff,894
89196ba83b7ffff,1105
89196bab277ffff,8234
8919694d4d7ffff,7308
89196bb01cfffff,3627
89196b06ac3ffff,8902
89196bb668fffff,9475
89196ba6657ffff,3493
8919696acd3ffff,9751
8919694a427ffff,1236
89196b1608bffff,5097
89196b86d57ffff,16
89196ba03a3ffff,6588
89196ba89bbffff,4433
891fa49240fffff,9402
89196bb2e97ffff,2249
89196b16c3bffff,5847
89196961383ffff,5693
8919696ac6fffff,4563
89196948863ffff,1990
89196bb19a3ffff,683
8919694004bffff,4491
8919697b613ffff,5609
89196bb1e07ffff,6123
89196b86843ffff,1753
89196bb9bb7ffff,6424
89196b84acfffff,9946
89196baa46bffff,5355
8919694ebd7ffff,9819
89196949407ffff,394
891969594b3ffff,887
89196bb90c7ffff,5166
89196bb9b47ffff,331
89196b0696fffff,8694
89196b04357ffff,6957
89196bb004fffff,6811
891969482b3ffff,724
89196ba9bafffff,2066
89196ba226bffff,7004
89196978653ffff,7877
89196ba1c67ffff,4611
89196b86887ffff,6291
89196940107ffff,4168
89196969b13ffff,1073
89196ba0367ffff,3081
89196ba016bffff,1138
89196b9615bffff,9170
89196b32aafffff,2202
8919682c957ffff,9413
89196b86d63ffff,2020
8919696a813ffff,9405
89196ba400fffff,2807
891969494d3ffff,2470
8919694ad5bffff,5850
8919694d837ffff,4324
89196b3294fffff,254
8919696324bffff,6932
89196ba6257ffff,4634
89196bab113ffff,7751
89196b969c7ffff,9385
89196b8423bffff,5676
89196bb030bffff,5210
89196963483ffff,1035
891969429d3ffff,4148
8919694e2cbffff,5956
89196bb5e57ffff,4431
89196baeeafffff,6509
89196bb60c7ffff,169
8919694a887ffff,1127
89196ba04a3ffff,3157
89196969313ffff,9970
89196ba53afffff,6251
89196960553ffff,2620
891fa496053ffff,3262
8919697a35bffff,2784
89196bbb583ffff,4236
89196ba6cd7ffff,9450
89196ba719bffff,7486
89196b05d13ffff,650
89196b33107ffff,56
89196949a0fffff,5900
89196bb1b4bffff,3833
89196b05d4bffff,748
89196ba6c0fffff,6189
89196bb1b87ffff,6315
89196bbb0c3ffff,7633
89196bb91d7ffff,9512
89196ba5ccfffff,3075
89196ba6497ffff,1118
8919696838bffff,1155
8919694e4abffff,6926
8919694aa13ffff,1460
89196b04e8bffff,1007
89196b869b7ffff,5906
89196b94433ffff,7221
89196bb1257ffff,7345
8919697b20fffff,4389
89196ba017bffff,9134
89196ba85a3ffff,6022
89196bb69cfffff,6701
89196ba5243ffff,3573
89196ba0b47ffff,3795
89196baf403ffff,9565
89196baee67ffff,6779
89196b04a6fffff,8356
89196b304c7ffff,2380
89196bb2bcbffff,7643
89196b8750fffff,9126
89196ba7667ffff,1067
89196ba0283ffff,5962
89196bb9297ffff,1470
89196b05897ffff,9107
89196ba4e17ffff,1217
89196bb8343ffff,8663
89196bac50bffff,3459
89196baed93ffff,271
89196ba594bffff,4786
891fa492dabffff,7185
89196b1437bffff,6884
89196ba1827ffff,2578
89196ba312fffff,382
89196ba8803ffff,4012
8919694f543ffff,1020
8919694a15bffff,2645
89196bb53dbffff,7108
89196bb4e9bffff,353
89196bbb44fffff,9333
89196bb94a7ffff,5512
8919696b5d7ffff,2651
8919694916fffff,4155
89196baec17ffff,3157
89196bb48b7ffff,3584
89196b9632bffff,4140
8919696ae6bffff,219
89196b85b77ffff,7250
8919696a3bbffff,2592
891969798afffff,4352
89196941283ffff,3771
89196b84c63ffff,9422
89196bb5dcfffff,7779
89196968373ffff,247
89196ba6983ffff,7682
89196bb281bffff,1450
89196badbb7ffff,9320
89196bb43cfffff,8788
89196943103ffff,3964
8919694ccb3ffff,2798
89196942e77ffff,5349
8919694a29bffff,7172
89196bb09dbffff,2184
89196ba9e93ffff,3352
89196bb99c3ffff,6419
8919694aedbffff,632
89196bada67ffff,5894
89196b8cba7ffff,3483
891969484bbffff,9170
89196940e2fffff,679
89196b365c3ffff,9683
89196bad477ffff,2431
89196bb858fffff,9219
89196941687ffff,7043
891969476d3ffff,493
89196bb5b2fffff,5407
89196bb8427ffff,9016
89196baa113ffff,8084
89196948ac7ffff,3421
89196bad06bffff,1110
89196968273ffff,8464
8919694cbcfffff,3132
89196ba4963ffff,102
89196962063ffff,2820
89196b06a53ffff,4454
8919694cb2bffff,2629
8919694b5a3ffff,4878
8919696002bffff,9801
89196941cc3ffff,8632
89196940313ffff,7657
891fa492d0bffff,1458
89196bb628fffff,8501
89196ba862bffff,7877
89196b9592fffff,7983
89196b1495bffff,374
89196bae007ffff,2193
89196b324d7ffff,2917
89196bb4b63ffff,255
89196bb2e87ffff,1815
89196bae97bffff,6705
8919694d20fffff,5529
8919694b06bffff,3587
89196b146cfffff,4938
89196bb52a7ffff,8008
89196ba712fffff,1344
89196b06cb7ffff,8865
8919694cb57ffff,9270
89196b0640bffff,4335
89196942ab3ffff,3081
89196ba8b07ffff,4943
89196979623ffff,4007
891969593b7ffff,4104
89196ba7367ffff,7808
89196baa487ffff,947
89196ba837bffff,6834
89196ba600bffff,3757
89196bb73d3ffff,3812
89196ba0c63ffff,1769
89196ba096bffff,5511
8919694f437ffff,2597
89196baebcbffff,9373
89196bb5e4fffff,4129
89196bba95bffff,2572
89196b8650bffff,6828
89196960623ffff,5128
89196bb8e1bffff,4272
89196b8edafffff,2553
8919694c00fffff,3744
89196b14273ffff,2393
89196978b7bffff,8665
8919694d397ffff,9532
89196bb5317ffff,3086
891969785afffff,1225
891969691b7ffff,6803
89196b3a6b7ffff,9687
891969403d7ffff,2043
89196ba138bffff,6455
89196979c0fffff,4805
89196ba4ba7ffff,7286
89196b86133ffff,8190
89196941a8fffff,84
89196bb2b0bffff,862
89196b374b3ffff,2839
89196ba6d0fffff,6160
89196b15d9bffff,6789
89196978b23ffff,3816
891969695b7ffff,3535
89196bb433bffff,9558
89196949ebbffff,7769
8919694836bffff,6941
8919694c027ffff,7669
89196ba8827ffff,7829
89196b96177ffff,3141
8919694e03bffff,7528
89196b328afffff,5209
8919697945bffff,5097
89196941bbbffff,811
89196b045a3ffff,4810
89196940a03ffff,3339
891969431bbffff,2235
8919697b3d3ffff,9992
89196ba34c3ffff,3184
89196b3658bffff,7449
8919694ea93ffff,4250
89196bad893ffff,9165
8919694128bffff,3332
89196b84e0fffff,8062
89196ba9117ffff,798
89196ba130fffff,3671
89196bba92fffff,2200
89196bb6543ffff,9135
8919694d42fffff,7776
89196bac53bffff,1357
89196bac83bffff,7703
89196ba0bd7ffff,5421
89196bb945bffff,6123
89196bad893ffff,6471
89196b945b3ffff,4066
89196bb62cbffff,7103
8919696ad4fffff,5252
89196ba29cfffff,2235
89196979053ffff,6263
89196bacd03ffff,4396
8919694e167ffff,1445
89196ba21afffff,8993
89196b94c23ffff,6278
89196b06497ffff,6936
89196979463ffff,7946
8919694aa83ffff,8592
89196ba2c43ffff,9980
89196bab393ffff,163
89196bb493bffff,5102
89196948e63ffff,7468
89196bac1bbffff,2128
89196ba94c3ffff,562
89196b840a3ffff,5934
89196ba2147ffff,3799
89196bb2ed7ffff,1930
89196b05e83ffff,2629
89196bb2d37ffff,863
89196b969abffff,182
8919694f42fffff,2123
8919697830fffff,126
8919694cb2fffff,9578
89196bab4cbffff,25
89196b14033ffff,5272
89196ba13b3ffff,8917
89196960083ffff,7780
89196ba2467ffff,7734
8919694510bffff,7474
89196ba842bffff,4219
89196ba8babffff,8019
8919694e4cbffff,6816
89196962317ffff,6104
8919694b02bffff,1589
89196b862cbffff,2451
89196968a83ffff,7516
89196ba48d7ffff,7844
89196b8431bffff,1856
8919694f0a7ffff,8189
89196b33053ffff,8672
89196ba0b4bffff,7768
89196b3358bffff,5981
89196bba977ffff,2591
89196ba4a9bffff,6090
89196949a93ffff,2376
89196961557ffff,1785
8919694f677ffff,6952
89196ba4bd7ffff,40
89196b8717bffff,2974
89196b94d43ffff,6165
89196ba134bffff,4141
89196ba466bffff,6926
89196b96873ffff,7448
89196b3286bffff,7188
89196bb952bffff,2876
89196baeebbffff,8962
89196960463ffff,6873
89196ba58dbffff,7703
8919694e68fffff,6780
89196b86923ffff,5022
8919694c81bffff,1473
89196ba9b1bffff,8110
89196bad9afffff,335
89196b3340bffff,8591
89196bb725bffff,275
89196bb6c4fffff,5403
89196978a63ffff,3030
89196bb350bffff,8803
89196963213ffff,6026
89196969a5bffff,2034
89196bb75b7ffff,8526
89196978c9bffff,5416
891fa49201bffff,2038
89196bb9c83ffff,6718
89196bbb2afffff,2487
89196bb28c7ffff,4428
89196968297ffff,3017
89196b32387ffff,5650
8919696ae73ffff,657
89196ba7013ffff,6706
89196bb8b03ffff,5392
89196979463ffff,9829
89196ba1343ffff,6509
891fa493093ffff,2859
891969612a3ffff,4816
89196baf0b7ffff,9935
8919694a983ffff,9632
89196b06ea7ffff,443
89196bb2bcbffff,6708
89196ba9b1bffff,9058
89196bb0cbbffff,4555
89196baab73ffff,6622
8919694996bffff,4448
89196b365d3ffff,1725
89196941a1bffff,1761
89196b86cb7ffff,8879
89196b0586fffff,987
8919694a08bffff,8702
89196b9695bffff,8792
89196bba8bbffff,7412
89196948217ffff,9628
89196b14d3bffff,6545
89196ba81dbffff,1684
89196963533ffff,6231
89196979823ffff,3802
891969798dbffff,4653
89196baf06bffff,717
8919694d44fffff,2039
89196960443ffff,3959
8919694ced3ffff,3712
89196bba64fffff,4102
89196ba2a13ffff,329
89196ba21c3ffff,741
89196bad07bffff,309
89196ba8163ffff,3366
89196b96833ffff,3049
89196ba6d4fffff,9426
89196ba4137ffff,1625
89196ba026fffff,4096
89196bb9c2bffff,5497
89196bb92dbffff,1807
89196ba66c3ffff,5753
89196bbae6fffff,9529
89196ba2157ffff,9299
89196bb0b93ffff,6669
89196ba995bffff,6599
89196b84127ffff,2162
89196ba0c83ffff,312
89196b85eafffff,9237
89196b322a3ffff,1509
8919696142bffff,186
89196945053ffff,9994
8919694d3a7ffff,5492
89196b85d87ffff,732
8919697964bffff,2993
89196bb6dcbffff,6818
89196bb0137ffff,7546
89196b06bdbffff,2866
8919694aca3ffff,8779
89196ba1363ffff,4407
8919696342fffff,4140
89196ba2a87ffff,929
89196bb6c8fffff,637
891969610a3ffff,5129
8919697b2a7ffff,4110
89196bb4d17ffff,7573
89196b32bc7ffff,6668
89196b846abffff,4172
89196ba9c3bffff,429
89196bad6b3ffff,6344
89196bb1193ffff,8807
89196968e5bffff,6777
8919696822fffff,3326
89196b1408bffff,5664
8919694c613ffff,1928
89196945077ffff,2460
89196bae897ffff,8368
8919694d093ffff,2456
89196b86d83ffff,7642
89196bb8aa7ffff,9562
89196baa43bffff,8643
89196b16a53ffff,8118
89196bb4373ffff,133
89196b965d7ffff,3171
89196bb0c1bffff,6161
89196941817ffff,6364
89196b04a07ffff,8061
89196baec57ffff,853
89196b94a2fffff,9613
89196b94d03ffff,8407
89196bb5943ffff,1692
89196ba6a77ffff,6667
89196b84503ffff,5970
8919694ca23ffff,9879
8919694eccfffff,2104
89196b959c7ffff,3343
89196ba888bffff,4357
89196ba4ea3ffff,1435
89196bb2a1bffff,4159
89196bad51bffff,2907
89196baa4a7ffff,3796
8919696966fffff,6716
891969476c3ffff,9979
89196b96bd3ffff,6323
8919694a1cfffff,3606
89196ba53c3ffff,1480
8919694f667ffff,8752
89196978813ffff,1566
89196bb513bffff,3346
89196b151b7ffff,8514
8919694c833ffff,9847
89196b059bbffff,8997
89196b8620bffff,6824
89196949b2fffff,97
891fa4975d3ffff,8165
89196969323ffff,2525
8919694f257ffff,4743
891969790afffff,411
89196bb1333ffff,8962
89196ba3463ffff,4535
89196b14487ffff,4530
891969792cbffff,7586
89196bac47bffff,7295
89196ba4503ffff,433
89196ba8193ffff,3170
89196ba2477ffff,6156
89196960553ffff,6760
89196b32d6bffff,9286
89196ba8aafffff,994
89196b06c2bffff,9374
89196bbad0bffff,9170
89196bb4153ffff,5667
89196949d43ffff,9597
89196969327ffff,2388
8919695914bffff,3423
89196b16e9bffff,35
89196b87597ffff,3135
89196b15c0fffff,6258
89196ba5acfffff,9135
89196bb9513ffff,3911
89196b0408fffff,5908
89196ba0047ffff,1432
89196b3262fffff,7375
89196b14abbffff,5479
8919694f113ffff,354
89196943243ffff,2073
89196baca8bffff,3758
89196979057ffff,8155
89196ba007bffff,4240
89196b32907ffff,5133
89196ba1063ffff,3854
8919694ec4fffff,5213
8919694a55bffff,5920
89196b364cfffff,214
89196b9402bffff,6726
89196bab627ffff,1661
89196bad853ffff,8405
89196b86297ffff,3562
89196b0618bffff,9391
89196bb255bffff,3863
8919694d43bffff,4333
8919696860fffff,1202
891969493afffff,4376
89196ba1303ffff,9101
89196ba9e6fffff,7965
89196b365cbffff,5035
89196ba63d3ffff,7808
891969601a3ffff,4219
891969410afffff,5812
891fa4974d3ffff,3441
89196bad9a7ffff,4211
89196ba01abffff,6601
89196ba49cfffff,6075
89196b8cd67ffff,6379
89196b30437ffff,1844
89196b85933ffff,7811
89196b84697ffff,4468
8919694d037ffff,4768
89196ba135bffff,7787
89196b169a7ffff,4363
891969612c3ffff,8632
89196b84a27ffff,7009
8919694ed93ffff,60
8919694d823ffff,148
89196b84803ffff,6740
89196bab61bffff,568
89196ba3283ffff,8023
89196978953ffff,4678
89196948acbffff,1394
89196b041abffff,3932
89196bb0863ffff,4761
89196b86313ffff,3502
89196bae8d3ffff,3394
891969690d7ffff,9414
89196bad047ffff,9172
89196bb5a7bffff,1994
89196b862b3ffff,2577
89196bada2fffff,9183
89196bbb0b7ffff,9023
8919697b213ffff,4014
89196949dabffff,5266
89196b8485bffff,9534
89196ba61a7ffff,2621
89196b05947ffff,7521
8919694e943ffff,5975
89196ba6ddbffff,203
89196b320cbffff,5822
89196959ba3ffff,8990
8919694ae97ffff,329
89196bb080bffff,4741
89196ba2babffff,6936
8919694e42fffff,7911
89196b32cc3ffff,1880
8919695b263ffff,5471
89196bb554bffff,7513
891fa492013ffff,6777
89196bb1383ffff,7195
89196ba50bbffff,9946
89196bb82a3ffff,6972
891969401a7ffff,9061
89196b95ba7ffff,6618
89196ba72b3ffff,183
89196b9605bffff,5249
89196ba530bffff,3568
8919694026fffff,7103
89196bb0377ffff,4618
8919697865bffff,5876
89196bb4453ffff,1188
89196b871a7ffff,9579
89196945313ffff,2258
89196baac0fffff,2425
89196948acfffff,8510
8919697830bffff,8555
8919694c417ffff,4755
89196979c23ffff,4592
89196b94aa7ffff,7555
89196941b63ffff,6851
89196ba5563ffff,5881
8919694cd63ffff,9911
89196bb45afffff,2413
8919694dc2bffff,7802
89196949c13ffff,7705
89196961267ffff,6947
89196941c4bffff,1387
8919696b087ffff,7409
891969414dbffff,2617
89196940b0bffff,4093
8919682ca6fffff,5787
89196bbb693ffff,3749
89196963253ffff,8515
89196bb0a23ffff,7349
89196baacd3ffff,1663
89196baa067ffff,6762
89196bb021bffff,2357
89196bba403ffff,6214
89196979523ffff,4088
89196b0599bffff,8834
891969593b7ffff,1262
89196b8630bffff,6699
89196ba757bffff,5647
89196b305afffff,349
89196b844abffff,7928
89196979bb7ffff,8862
8919697a88fffff,1119
89196959e2bffff,7168
89196ba3593ffff,972
891969480b3ffff,9251
89196bb8ccfffff,2658
89196bb4833ffff,4099
89196b06007ffff,4564
8919696a0c7ffff,4865
89196b16c7bffff,3977
89196b325a3ffff,619
89196940527ffff,1438
89196ba0e63ffff,5216
89196ba194bffff,2906
89196ba4e17ffff,3829
8919694823bffff,3723
89196baa3cfffff,6677
89196baf343ffff,4400
8919696a697ffff,5658
89196bac677ffff,3139
8919696b39bffff,7409
8919694f14fffff,6002
8919694a8c3ffff,213
8919695942bffff,6959
89196969213ffff,4097
89196b04eafffff,7277
89196941dd3ffff,5522
891fa492da7ffff,958
89196b30087ffff,752
89196bae247ffff,9177
8919694c067ffff,6673
89196948ab3ffff,842
89196ba9a3bffff,1787
89196949bafffff,1944
89196bb905bffff,3865
8919696b427ffff,521
89196bb4957ffff,4181
89196bac563ffff,8331
89196b16557ffff,9591
89196bba977ffff,9046
89196b173bbffff,9609
89196bb6167ffff,4897
89196959383ffff,119
89196bb904fffff,2007
89196b84507ffff,3587
89196b96007ffff,8777
89196ba1937ffff,4573
89196baf577ffff,3632
8919694b193ffff,7347
89196942b47ffff,8402
891fa492d23ffff,2364
8919694a4a3ffff,3667
89196bb0e6fffff,7300
8919694d817ffff,6182
89196bb03c7ffff,4101
89196958a67ffff,5874
89196b04e07ffff,6965
89196bad1c7ffff,6545
89196bad127ffff,5645
89196ba6463ffff,5795
89196bb004bffff,8337
89196ba0a37ffff,3113
89196b14d33ffff,6079
89196baed9bffff,7486
89196baee9bffff,8115
89196ba12abffff,4312
89196941313ffff,1607
89196b96e0fffff,829
8919694836bffff,2950
89196bb00abffff,3448
891fa492d83ffff,9745
89196bae82bffff,6815
89196960477ffff,1647
89196bb760bffff,4867
89196b0658fffff,8327
89196bac917ffff,2312
89196bae5a3ffff,9953
89196bba807ffff,7744
89196ba304bffff,7163
89196b3360fffff,5239
89196bac42fffff,6393
89196ba1897ffff,1500
89196b14243ffff,7927
89196b8cd87ffff,814
89196baea8fffff,4117
8919694e697ffff,2048
89196ba26d7ffff,7940
89196949a2fffff,5801
891969483a3ffff,4679
89196bab21bffff,2463
8919694f033ffff,4728
8919696b5d3ffff,1364
89196bb25cbffff,2008
89196bb4c53ffff,2809
89196bb6dabffff,7886
89196ba5377ffff,4034
89196bba373ffff,4565
89196bad163ffff,3865
89196bad603ffff,7138
89196ba0ddbffff,3031
89196bad1cfffff,4364
8919694b1c3ffff,1503
89196ba2193ffff,1690
89196b15c53ffff,4547
89196bb1b13ffff,4002
89196bb6213ffff,229
89196b04217ffff,5492
89196bb25a3ffff,3770
89196bad103ffff,817
89196bb5ea7ffff,5242
89196bae1d7ffff,5298
89196baad8bffff,4444
